val_loss,val_mIoU,val_F1,val_OA,epoch,step,train_loss,train_mIoU,train_F1,train_OA
,,,,155,13415,0.49684762954711914,0.8525054685908311,0.9191380301376748,0.9349150085088153
0.5864251255989075,0.8165506569094078,0.897449817510689,0.9066007253907861,156,13501,,,,
,,,,156,13501,0.4984964430332184,0.852388165308103,0.9191502055090343,0.9345619582723822
0.5758165717124939,0.8186470585270402,0.8985747312386743,0.9066252887798986,157,13587,,,,
,,,,157,13587,0.4949481785297394,0.855046012854815,0.9206465597291867,0.9366449095772942
0.5698440074920654,0.8203008088933531,0.899816785631544,0.9074854220737273,158,13673,,,,
,,,,158,13673,0.5043691396713257,0.8522437498126543,0.9189835307715504,0.9344070570615925
0.580298662185669,0.8191831344495221,0.8990274364768951,0.9057543861352326,159,13759,,,,
,,,,159,13759,0.5009326934814453,0.8512510957744406,0.9182856060556516,0.9350841864805073
0.5808676481246948,0.8188500327234467,0.8989331212799314,0.9071047627204052,160,13845,,,,
,,,,160,13845,0.50479656457901,0.8547987099567,0.9205036544772162,0.9361458713830353
0.5620256662368774,0.8198063018948003,0.8995104155610141,0.9080245848058508,161,13931,,,,
,,,,161,13931,0.4977431297302246,0.8513560188267139,0.9183057783298454,0.9353166567669874
0.5772480964660645,0.8178090588464537,0.8982382091900742,0.9054807616889867,162,14017,,,,
,,,,162,14017,0.4960610866546631,0.8535143705436464,0.9196767452537301,0.9360899164050714
0.5875658392906189,0.8159400541809312,0.8970858903166625,0.9047801318722254,163,14103,,,,
,,,,163,14103,0.4795694947242737,0.8589480947298703,0.9229317918775436,0.9382844234594475
0.5880752801895142,0.8148258164553962,0.8963017905055851,0.9049917502259947,164,14189,,,,
,,,,164,14189,0.49474450945854187,0.8581277859877741,0.922474977171446,0.9378091537956081
0.5677455067634583,0.8172689223505826,0.8979122451282959,0.9046113226027584,165,14275,,,,
,,,,165,14275,0.49107280373573303,0.8581332083474511,0.922513033039681,0.9379196445582961
0.5662351846694946,0.8184456623064118,0.8986916636958375,0.9059705659127993,166,14361,,,,
,,,,166,14361,0.5161556601524353,0.851233428019644,0.9183771583740172,0.9334923816905069
0.5623094439506531,0.8170837459701955,0.8977835185679872,0.9058904848736172,167,14447,,,,
,,,,167,14447,0.4912537932395935,0.8515758814986413,0.9185031145436117,0.9353598061315079
0.5898845195770264,0.8106909516326297,0.8937055259504023,0.9018167187475968,168,14533,,,,
,,,,168,14533,0.49783676862716675,0.8562947217344032,0.9214510804029075,0.9361287008131587
0.5769280195236206,0.8144635691423232,0.8961176382267532,0.9042408105879377,169,14619,,,,
,,,,169,14619,0.4871237576007843,0.8579675870486358,0.9224226314820733,0.9371823631232351
0.5771421194076538,0.8183355211744722,0.8986004964781189,0.9067575334810639,170,14705,,,,
,,,,170,14705,0.478606641292572,0.8590792684676233,0.9231164355203509,0.9373009638386633
0.5775377154350281,0.8182612991524818,0.8985474899530302,0.9065652462949925,171,14791,,,,
,,,,171,14791,0.487415075302124,0.8601564715311911,0.9235780576652228,0.9398425760254993
0.5928078293800354,0.811921708649298,0.8945980532796762,0.9028228419955847,172,14877,,,,
,,,,172,14877,0.48690199851989746,0.8592565678870223,0.9230944877245164,0.93916750158963
0.5890212059020996,0.8153849999161983,0.8967963516599434,0.9037052823592677,173,14963,,,,
,,,,173,14963,0.49109748005867004,0.8591611185836967,0.9231033533769948,0.9389675008259489
0.5867915153503418,0.8149891298954852,0.8964691552677598,0.9048557978434538,174,15049,,,,
,,,,174,15049,0.47703787684440613,0.8618533598689115,0.9246049419901604,0.9408949985438466
0.5767312049865723,0.8182246834558864,0.8984825508485945,0.9058947779783678,175,15135,,,,
,,,,175,15135,0.48205113410949707,0.8609766714837856,0.9241545873481922,0.9400885155022165
0.5701541304588318,0.8195526499484993,0.8993129974285523,0.9060689658250931,176,15221,,,,
,,,,176,15221,0.47819557785987854,0.8598421128392161,0.9235072651912984,0.938591470188397
0.586035430431366,0.8182760172352319,0.8986641650987476,0.9055285102830163,177,15307,,,,
,,,,177,15307,0.4702244699001312,0.865032116252296,0.9265638761718431,0.9414950619380782
0.5790016651153564,0.8214784516983936,0.9005184411952817,0.9071610853276155,178,15393,,,,
,,,,178,15393,0.4839392304420471,0.8610227110315527,0.9241501412749862,0.9396587944363023
0.5988327264785767,0.8118424002571201,0.8944405483847355,0.9028546499989638,179,15479,,,,
,,,,179,15479,0.48045268654823303,0.8605295896342506,0.9238491669347368,0.9398810568893707
0.5738803148269653,0.8163555469317645,0.8973805689581343,0.9040840268903005,180,15565,,,,
,,,,180,15565,0.4831528663635254,0.8626417997049929,0.925211106537583,0.9396264046258113
0.5850593447685242,0.8149930072586564,0.89650341009662,0.9047166744176314,181,15651,,,,
,,,,181,15651,0.47344261407852173,0.8625282263572315,0.9250517639367125,0.9406482811587018
0.576369047164917,0.8159837066379669,0.8970478939048456,0.9046555220675766,182,15737,,,,
,,,,182,15737,0.48196321725845337,0.8639552484042747,0.9258408960642182,0.94236264621169
0.5745972990989685,0.8173397156285912,0.8979140496874944,0.9058100013558648,183,15823,,,,
,,,,183,15823,0.47108951210975647,0.8673748664294161,0.9279121673115922,0.9426542665565204
0.5733199119567871,0.820260672125678,0.8997531252031331,0.9077045777534506,184,15909,,,,
,,,,184,15909,0.4679361879825592,0.8672176443019461,0.9278436125654534,0.9427598582286024
0.5849112272262573,0.8166989998857158,0.8975426427616471,0.9067822676186609,185,15995,,,,
,,,,185,15995,0.4708479940891266,0.8659403686480388,0.9271218939262285,0.9419623697027164
0.5940327048301697,0.8173264129026885,0.8979780717152994,0.9057282494207997,186,16081,,,,
,,,,186,16081,0.46855470538139343,0.8648168631787125,0.9264524760402274,0.9415163400711166
0.5902253985404968,0.8205602746462946,0.900035183587424,0.9070199373126209,187,16167,,,,
,,,,187,16167,0.47380805015563965,0.8681861719557741,0.9284295327842933,0.9430054663038344
0.5805507302284241,0.8194354652900687,0.8992508536822184,0.9065487446736076,188,16253,,,,
,,,,188,16253,0.4842856228351593,0.8655887287944808,0.9269140419450906,0.941760642796554
0.5792584419250488,0.8189725170692096,0.8989390877987891,0.9057411653240122,189,16339,,,,
,,,,189,16339,0.4688017964363098,0.8660075439941695,0.9270649397465578,0.9422932324592868
0.5829635262489319,0.8186731825241557,0.8988593116721335,0.9057536421596935,190,16425,,,,
,,,,190,16425,0.47855842113494873,0.8696622848261875,0.9293180017550761,0.9436553468925242
0.58713299036026,0.8199218820303088,0.8995283733290533,0.9064604311182135,191,16511,,,,
,,,,191,16511,0.46796905994415283,0.8687300892754865,0.9287481211009478,0.9431870935503665
0.593035876750946,0.8188004824564141,0.8989211400390825,0.9058291251861172,192,16597,,,,
,,,,192,16597,0.46673300862312317,0.8692206637576252,0.9290206630387619,0.9437619790303988
0.5623748302459717,0.8229841287306388,0.9015461065632134,0.9077888299341801,193,16683,,,,
,,,,193,16683,0.4720483720302582,0.8709582303385469,0.9300856842144205,0.9439131902098722
0.5724790096282959,0.8226269217881358,0.9013366580435209,0.9082819759497587,194,16769,,,,
,,,,194,16769,0.4582032561302185,0.8686307421155416,0.92867063572144,0.9436640755248339
0.5805121064186096,0.8208383704042568,0.9001500923140396,0.9070352680872557,195,16855,,,,
,,,,195,16855,0.4728124141693115,0.8671032114073547,0.927779932160681,0.9424358066477424
0.5883587598800659,0.8153428537403788,0.8966100381755127,0.9043816293022838,196,16941,,,,
,,,,196,16941,0.4694812595844269,0.8696509539677331,0.9292636564844143,0.9437891169689433
0.5737367272377014,0.821370457594201,0.9004546492144838,0.9072081265350668,197,17027,,,,
,,,,197,17027,0.46691077947616577,0.8722636759103883,0.9308320825681179,0.9445806277558508
0.5814456343650818,0.8216874461705992,0.9006784430678352,0.907326577197957,198,17113,,,,
,,,,198,17113,0.4718972146511078,0.8701991323430651,0.929592411555836,0.9445666232534866
0.5761443972587585,0.8234981068378883,0.9017832890908097,0.907833797767178,199,17199,,,,
,,,,199,17199,0.4729493260383606,0.8691362249070316,0.9289492296301388,0.9441260050340627
0.5790113806724548,0.8235583519060945,0.9018975991963749,0.9086050076895968,200,17285,,,,
,,,,200,17285,0.470142126083374,0.8716397442751959,0.9304372918812109,0.9447279978402215
0.5952683091163635,0.8173640468511542,0.8980540968415195,0.9044982871060878,201,17371,,,,
,,,,201,17371,0.4741643965244293,0.8711042643784183,0.9301600979999114,0.9438851706305734
0.5796689391136169,0.8228157461612788,0.901443659559116,0.9079412229565043,202,17457,,,,
,,,,202,17457,0.46377652883529663,0.8719351684338823,0.9306052537979923,0.9449915953600521
0.5761821269989014,0.8214247809104339,0.9005178489303279,0.9080607225029413,203,17543,,,,
,,,,203,17543,0.46819713711738586,0.8733007636180499,0.9314778580751788,0.9450900409711183
0.5832100510597229,0.8185986920344026,0.8987488958473715,0.9075028140264951,204,17629,,,,
,,,,204,17629,0.45620429515838623,0.8756969044878294,0.93284358428104,0.9463195287650408
0.5690715909004211,0.8205974327677337,0.9000148144925746,0.9073197594549014,205,17715,,,,
,,,,205,17715,0.47423651814460754,0.8705138531983797,0.9297985341704486,0.9442631900082478
0.5686377286911011,0.8217567715229819,0.9007237846574039,0.9083555563502134,206,17801,,,,
,,,,206,17801,0.46231335401535034,0.8743430980565192,0.9320137655910573,0.9465167585928236
0.5943583846092224,0.8183223900199386,0.8986067128118631,0.9049566126271698,207,17887,,,,
,,,,207,17887,0.47142764925956726,0.873215602033089,0.9314077747597986,0.9448600237634465
0.5576875805854797,0.8241936998587821,0.9022273267004813,0.9084380034755365,208,17973,,,,
,,,,208,17973,0.465512216091156,0.872327144571105,0.9308436715535156,0.9455608648000817
0.5710683465003967,0.8231144449739334,0.9015347363174818,0.909442443631321,209,18059,,,,
,,,,209,18059,0.46087926626205444,0.8741806841808103,0.9319411860839553,0.9461034895301721
0.583127498626709,0.8194183018371106,0.8992962902930375,0.906302354610623,210,18145,,,,
,,,,210,18145,0.45920419692993164,0.8751613012721865,0.9325249988340273,0.9464843103310008
0.5801856517791748,0.8225943206249887,0.9012670779626774,0.9084403573653571,211,18231,,,,
,,,,211,18231,0.45954325795173645,0.8737312950938703,0.9316941885054651,0.9454149896039623
0.569014847278595,0.8194378399951724,0.899337878613294,0.9070436591556318,212,18317,,,,
,,,,212,18317,0.456756591796875,0.8753215822723723,0.9326090113945498,0.9464249785737682
0.5752325654029846,0.8206713522004604,0.9000999898439073,0.9065175342899239,213,18403,,,,
,,,,213,18403,0.4566713273525238,0.8730249657863649,0.9312537078493458,0.9457923537325309
0.581800103187561,0.8247529317463949,0.9026576002531902,0.908684198397396,214,18489,,,,
,,,,214,18489,0.4592544138431549,0.8744585089972249,0.9320673135929851,0.946172064055106
0.5819706916809082,0.8227157717666591,0.9014046956944206,0.9077689499320681,215,18575,,,,
,,,,215,18575,0.45519202947616577,0.875845885568834,0.9329114678976509,0.9466125956856617
0.5873618721961975,0.8164375126855015,0.897373607182972,0.9071142148686486,216,18661,,,,
,,,,216,18661,0.46413856744766235,0.874671854904698,0.9322956906087294,0.9455902886450166
0.5890693664550781,0.8195104687148076,0.8993004996552315,0.9074984843327836,217,18747,,,,
,,,,217,18747,0.46012014150619507,0.877590367973419,0.9338614573022779,0.9482953095832595
0.5884341597557068,0.8191935103320459,0.8992394902826927,0.9044432573088308,218,18833,,,,
,,,,218,18833,0.45728471875190735,0.8791404459070378,0.9348949240907742,0.9474746759586576
0.5764944553375244,0.8167762824703677,0.8977001482071205,0.9044823221227967,219,18919,,,,
,,,,219,18919,0.4703136384487152,0.8745589777231014,0.932129201078013,0.9464375208441146
0.5819916129112244,0.8187769221827488,0.898928603247861,0.9052231510113132,220,19005,,,,
,,,,220,19005,0.46092286705970764,0.8784543493782154,0.934479143933484,0.947359531418559
0.5778454542160034,0.8180089035962054,0.8984423313603802,0.9044459526956202,221,19091,,,,
,,,,221,19091,0.4574284255504608,0.87793277404667,0.9340951336355288,0.9478347753418276
0.575732946395874,0.8205971705233598,0.9000797577911548,0.9061073354488012,222,19177,,,,
,,,,222,19177,0.4508243799209595,0.8800415891156472,0.9353346766129238,0.9486360779828371
0.5771082043647766,0.8193366182695373,0.8992872935883998,0.9060943341713464,223,19263,,,,
,,,,223,19263,0.4615100026130676,0.8782181124468659,0.9342827356622972,0.9478129184216825
0.5844319462776184,0.8209964962117633,0.9003263362650958,0.9065006301899686,224,19349,,,,
,,,,224,19349,0.46196508407592773,0.8796388627452096,0.9351698507395747,0.9480073189890216
0.5769882798194885,0.8207427062076083,0.9001277441208313,0.9063333698531816,225,19435,,,,
,,,,225,19435,0.45072075724601746,0.8816241094192213,0.9362922219699632,0.9489651364978208
0.5725111365318298,0.8223277891469574,0.9011462315129831,0.9074586633469582,226,19521,,,,
,,,,226,19521,0.4495668113231659,0.8782653225870073,0.9343539384254287,0.9477052194967637
0.5679675340652466,0.8239242754055269,0.9020599237532239,0.9087346667708556,227,19607,,,,
,,,,227,19607,0.4480576515197754,0.8814351077838184,0.9361689803222693,0.9495882565418717
0.571412980556488,0.8212730986965922,0.9003809510849894,0.9076412910473409,228,19693,,,,
,,,,228,19693,0.44498106837272644,0.8814715385864907,0.9361921227019578,0.9486476455159275
0.5709166526794434,0.8200816291683454,0.8996759808474966,0.9075017163576669,229,19779,,,,
,,,,229,19779,0.4496776759624481,0.8811244898175816,0.9359965211507373,0.9488890466857615
0.5933268070220947,0.8193347019062587,0.8992269432039711,0.9058753126511465,230,19865,,,,
,,,,230,19865,0.4424343407154083,0.8813675843672524,0.9360667780113069,0.9501348421898724
0.5893341302871704,0.8211331137975627,0.9003800032216327,0.906549732575553,231,19951,,,,
,,,,231,19951,0.4485032260417938,0.881148783575828,0.9359175200870877,0.950181327200061
0.5914344191551208,0.8193965771679095,0.8992919408479609,0.9060550864125758,232,20037,,,,
,,,,232,20037,0.45058485865592957,0.880915464524179,0.9358696228139711,0.948905857355931
0.589205801486969,0.818159331548731,0.8985236090342943,0.9051731582943459,233,20123,,,,
,,,,233,20123,0.4555525779724121,0.8823717533901725,0.9367399301350778,0.9492976047122222
0.5805098414421082,0.8202875611207393,0.8998100300475329,0.9066058112563571,234,20209,,,,
,,,,234,20209,0.4462570250034332,0.8804857467579801,0.9356011496415654,0.9488859495222564
0.5854458212852478,0.8203061758940515,0.8997847176414844,0.9068704714071721,235,20295,,,,
,,,,235,20295,0.4506221115589142,0.882439284567546,0.9367546099978256,0.9493279256702485
0.5786222815513611,0.8211111713686116,0.9003218957226109,0.9071032991619675,236,20381,,,,
,,,,236,20381,0.45199719071388245,0.8821662000044789,0.9366025369995805,0.9494961807271607
0.5792600512504578,0.8215027624558016,0.9005716956349786,0.9074359172095725,237,20467,,,,
,,,,237,20467,0.4401169717311859,0.8834718302921829,0.9373235256766789,0.9503730026263879
0.5793922543525696,0.8200096085299521,0.8996763020062856,0.9067230056982548,238,20553,,,,
,,,,238,20553,0.43831464648246765,0.8833555987271471,0.9372607857582107,0.9504743388775633
0.5758069753646851,0.821237280071047,0.9004547185614017,0.9076089342095477,239,20639,,,,
,,,,239,20639,0.4436366856098175,0.8823818737230914,0.9367104501006679,0.9497720116758409
0.5800573229789734,0.8214839166671813,0.9005853901577918,0.907496593903135,240,20725,,,,
,,,,240,20725,0.45753389596939087,0.8853228962740666,0.9384007513948994,0.9511518711369669
0.586664080619812,0.8197606488140572,0.8995192926588128,0.9062015276305867,241,20811,,,,
,,,,241,20811,0.4502028822898865,0.8873044891487906,0.9395613019986888,0.9517277080432611
0.5822869539260864,0.820322360159253,0.8998658619121926,0.9071266307227283,242,20897,,,,
,,,,242,20897,0.44457224011421204,0.8853144189648464,0.9384157658232967,0.9510427762206476
0.5767974853515625,0.8213725366470899,0.9005210880788328,0.9074402956885652,243,20983,,,,
,,,,243,20983,0.44190481305122375,0.8842606169004192,0.9377682717057573,0.9512078201854325
0.5767771601676941,0.822020972204484,0.900929383813547,0.9074775066618435,244,21069,,,,
,,,,244,21069,0.44181787967681885,0.8848047617786052,0.9381117137547678,0.9509553372535176
0.572139322757721,0.8212541700489255,0.9004127955734009,0.9069415027766812,245,21155,,,,
,,,,245,21155,0.4466441869735718,0.8835910835966073,0.9373874746120056,0.9506934349660963
0.5747376680374146,0.8206320894963172,0.9000048613521245,0.9067635096780179,246,21241,,,,
,,,,246,21241,0.4349314570426941,0.8857742429391774,0.9386916946496313,0.9510816705543544
0.5785127878189087,0.8188529181010497,0.8988715041982329,0.9055662700907087,247,21327,,,,
,,,,247,21327,0.44010236859321594,0.8870487507200414,0.9394424949895303,0.9513526572803177
0.5725335478782654,0.8210341887625882,0.9002563599536362,0.9065214615050651,248,21413,,,,
,,,,248,21413,0.4466187357902527,0.8854331927482983,0.9384704106906854,0.9514103483882441
0.5809091925621033,0.818044907233028,0.898370761544232,0.9050765878300991,249,21499,,,,
,,,,249,21499,0.43720173835754395,0.887035137415894,0.939388026537322,0.9519485814260631
0.5832123756408691,0.8195967716706385,0.8993391895942698,0.9055980537014471,250,21585,,,,
,,,,250,21585,0.44205284118652344,0.8862363829551588,0.9389680477091126,0.9513545377147345
0.581721842288971,0.8204663372866129,0.8999052394697911,0.9065896389356206,251,21671,,,,
,,,,251,21671,0.449575811624527,0.8845279049440228,0.9379489957434183,0.950798396101383
0.5837047100067139,0.8198277924282991,0.8994942910629513,0.9062765959821197,252,21757,,,,
,,,,252,21757,0.43187153339385986,0.8874281867467506,0.9396142966441797,0.9518066894704109
0.5957620739936829,0.8189294555175444,0.8989282768604445,0.9058068912941847,253,21843,,,,
,,,,253,21843,0.4482942521572113,0.8869407162923914,0.9393420194679611,0.9520936724413127
0.5896715521812439,0.8185736793809326,0.8987055910563446,0.9050991388263598,254,21929,,,,
,,,,254,21929,0.4374639689922333,0.8857711410548241,0.9386674321920921,0.9511163243914662
0.5896708965301514,0.8198031691246118,0.8994832335822966,0.9060183632921102,255,22015,,,,
,,,,255,22015,0.4363057315349579,0.8900035580927218,0.9411266058466822,0.9527819554511792
0.5814146995544434,0.819365812198073,0.8992181568976404,0.9059076694889397,256,22101,,,,
,,,,256,22101,0.44459453225135803,0.8877781789024939,0.939803679630957,0.9521741217673798
0.585405170917511,0.8195194552322193,0.8993386645425889,0.9060768934332973,257,22187,,,,
,,,,257,22187,0.43868085741996765,0.8874565317816157,0.9395826505793515,0.9528003287749738
0.5864800810813904,0.8203223382999141,0.8997857540134973,0.9064017180322216,258,22273,,,,
,,,,258,22273,0.43270376324653625,0.88702170073561,0.9393876974110447,0.9522174291028851
0.5823706388473511,0.8207166524472793,0.9000743681916609,0.9067781086734338,259,22359,,,,
,,,,259,22359,0.4440251290798187,0.8881919025477678,0.9400303658426518,0.9527336662272574
0.5805829167366028,0.8218058212885581,0.9007367964184796,0.9071186909182039,260,22445,,,,
,,,,260,22445,0.4373565912246704,0.8894951418654642,0.9408078977144447,0.9530023567023088
0.5823154449462891,0.8222092331365214,0.9010187233268155,0.9076725746089465,261,22531,,,,
,,,,261,22531,0.43634217977523804,0.8890007002813144,0.9404894732001031,0.9533588440600086
0.5817000269889832,0.8219842714857846,0.9008620232522808,0.9075379638216402,262,22617,,,,
,,,,262,22617,0.4309258460998535,0.8891970990492097,0.9406391403411449,0.9529557332069766
0.5868520140647888,0.8205907760217752,0.899993450616104,0.9066074821522401,263,22703,,,,
,,,,263,22703,0.44012343883514404,0.8895446984394837,0.9408502194682911,0.9529016736222551
0.5878180265426636,0.8196854958783601,0.8994858465028226,0.905762557669843,264,22789,,,,
,,,,264,22789,0.4298419952392578,0.8886628583592442,0.9403553889094536,0.9523830226442694
0.5824100971221924,0.8224049896891847,0.9011483695853604,0.9076764164498454,265,22875,,,,
,,,,265,22875,0.4380966126918793,0.8911885629954257,0.9417744611385693,0.9537475077070194
0.5863759517669678,0.8211720930651423,0.900376337058033,0.9067289209136071,266,22961,,,,
,,,,266,22961,0.433899849653244,0.8911958962594833,0.941779930529402,0.9537237732856204
0.5872936844825745,0.820427487881255,0.8999125485869222,0.9063245763062352,267,23047,,,,
,,,,267,23047,0.4420706629753113,0.8902117446265112,0.9412023892596524,0.9537311443547045
0.5850657224655151,0.8215000601440481,0.9005814937579654,0.9069535039558703,268,23133,,,,
,,,,268,23133,0.44077280163764954,0.8889926301476857,0.9404919451124728,0.953202780809671
0.5814336538314819,0.821376271022243,0.9005005432096775,0.9065833578306589,269,23219,,,,
,,,,269,23219,0.4277607798576355,0.8909769474271142,0.9416146286251225,0.9543928655120695
0.5720704793930054,0.8227599453777416,0.9013361056825255,0.9074635418750838,270,23305,,,,
,,,,270,23305,0.44441232085227966,0.8899771497910954,0.9410664684643184,0.9536864990473283
0.5774410963058472,0.8217662308096326,0.9006993770039852,0.9069075604172472,271,23391,,,,
,,,,271,23391,0.43901461362838745,0.889344416615965,0.9407189826381177,0.9530596808359864
0.583939254283905,0.8217310679640322,0.9006731366388943,0.9071580240512167,272,23477,,,,
,,,,272,23477,0.43922752141952515,0.8901624859014037,0.9411612289682842,0.9537536571813425
0.5824708342552185,0.8223004757874387,0.9010371694398434,0.9074128539678586,273,23563,,,,
,,,,273,23563,0.4305481016635895,0.8886869924585813,0.9403089034320947,0.9530986030718723
0.5826207995414734,0.8225279588119383,0.9012117777637935,0.9074928130438376,274,23649,,,,
,,,,274,23649,0.43322160840034485,0.8901900452633091,0.9412008507798573,0.953026351135891
0.5798119902610779,0.8222215603170453,0.901011411319586,0.9071703789236948,275,23735,,,,
,,,,275,23735,0.42560043931007385,0.8893986537569548,0.9407256416041267,0.953450016352416
0.5809428095817566,0.822106008307123,0.9009443248264468,0.9070324507372631,276,23821,,,,
,,,,276,23821,0.4343956708908081,0.8906522744511898,0.9414979401911449,0.9533064119736686
0.5841566920280457,0.8219259771984241,0.9008266003588267,0.9069660051841921,277,23907,,,,
,,,,277,23907,0.4321092665195465,0.8913193374229064,0.9418773238318954,0.9534835974861474
0.5852203369140625,0.8206156998999505,0.9000058802373359,0.9063279546869621,278,23993,,,,
,,,,278,23993,0.4315638542175293,0.890767386245015,0.9415267258274321,0.9538719938440624
0.5844084024429321,0.8211661304940263,0.900363388157843,0.9065772230815409,279,24079,,,,
,,,,279,24079,0.4343287944793701,0.8928264063846321,0.9427175078876185,0.9543584328275748
0.5869642496109009,0.8207858624478733,0.9001282744320243,0.9061052132890666,280,24165,,,,
,,,,280,24165,0.42929360270500183,0.8902282496411459,0.9412378238873261,0.9533619722524798
0.5814430117607117,0.8221590973300655,0.9009974357079473,0.906803281878562,281,24251,,,,
,,,,281,24251,0.4371451437473297,0.891243385200171,0.9417614322612671,0.9543200275161456
0.5812783241271973,0.821475187621053,0.9005670126804752,0.9065142046944782,282,24337,,,,
,,,,282,24337,0.43437910079956055,0.8920305257075902,0.942264453983453,0.9538222700210414
0.5821613669395447,0.8220455760314282,0.9009108699199182,0.9070424517199207,283,24423,,,,
,,,,283,24423,0.4248162508010864,0.891081672072372,0.9416918848031577,0.954086046166586
0.5819028615951538,0.822406079573098,0.9011422311295773,0.9072386783174535,284,24509,,,,
,,,,284,24509,0.4319401979446411,0.8916200386181838,0.9419531072896035,0.9546196558565381
0.5820971131324768,0.8219449914747896,0.9008452872291736,0.9069659320062703,285,24595,,,,
,,,,285,24595,0.43080541491508484,0.8921984053187717,0.9423476323212345,0.9542770872885373
0.5819131731987,0.8220953660222691,0.9009689716533986,0.906888912243487,286,24681,,,,
,,,,286,24681,0.43214914202690125,0.8922492297674018,0.9424003861816802,0.9539186782106691
0.581829845905304,0.8216663852690363,0.9006790354582688,0.9067940980493655,287,24767,,,,
,,,,287,24767,0.4281512498855591,0.8918654222669369,0.942136795128296,0.954381653140299
0.583281397819519,0.8217956804995812,0.900773720854745,0.9069028282449653,288,24853,,,,
,,,,288,24853,0.43267011642456055,0.890829958067323,0.941585343361297,0.9535875039250096
0.5840529203414917,0.8216801382544221,0.9006977153756278,0.9068716666465629,289,24939,,,,
,,,,289,24939,0.4315260052680969,0.8917630749651572,0.942096289008626,0.9540699505601149
0.5842764377593994,0.8216243447111451,0.900663493196063,0.9068871925623226,290,25025,,,,
,,,,290,25025,0.4306751489639282,0.8922422778095228,0.9424140835520516,0.9539576143484997
0.5822111964225769,0.8213396947044801,0.9004705774082362,0.9067995741971865,291,25111,,,,
,,,,291,25111,0.4245608150959015,0.892344896751468,0.9424045758341739,0.9546425527847361
0.582172691822052,0.8218090423437268,0.9007689798653462,0.9069652856012936,292,25197,,,,
,,,,292,25197,0.43403688073158264,0.8917121309342123,0.9420715335149042,0.9540090547271372
0.5806713700294495,0.8223317150262938,0.9010880989544579,0.9073726670924238,293,25283,,,,
,,,,293,25283,0.42149946093559265,0.891738094351678,0.9420910863333007,0.954281589938097
0.5819215178489685,0.8219461719757918,0.9008414616382374,0.9071053237511396,294,25369,,,,
,,,,294,25369,0.4349985420703888,0.8913455371783169,0.9418550016642516,0.9540201250994428
0.5843647718429565,0.8218919033854799,0.9008210254320185,0.9070975912840605,295,25455,,,,
,,,,295,25455,0.436434268951416,0.8909977565419492,0.9416670768370843,0.9536803987278868
0.5851595401763916,0.8214735098332889,0.9005506417326513,0.906917219902936,296,25541,,,,
,,,,296,25541,0.4305001199245453,0.8921223609327475,0.9423218071706178,0.9540292303591615
0.5825458765029907,0.8220085495304286,0.9008923559640595,0.9072132855785596,297,25627,,,,
,,,,297,25627,0.4406270682811737,0.8914236461756178,0.9419230162182017,0.9538216525024752
0.5824641585350037,0.8217635348240945,0.9007326418043922,0.9071135806599923,298,25713,,,,
,,,,298,25713,0.42406582832336426,0.8924015903826403,0.9424632173250502,0.9545824190527497
0.581293523311615,0.8218968241266804,0.9008144089735367,0.907090773541005,299,25799,,,,
,,,,299,25799,0.426705926656723,0.891424917096369,0.9419099822439859,0.9539420539805474
